App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
AK-47 Assault Rifle,FAMILY,3.7,165,25600.0,10000,Free,0.0,Teen,Entertainment,"April 26, 2015",1.0,2.3 and up
Crisis Action: 2018 NO.1 FPS,GAME,4.3,807226,34816.0,10000000,Free,0.0,Teen,Action,"July 11, 2018",3.0.2,4.0.3 and up
AK-47 3D,GAME,3.7,91,24576.0,10000,Free,0.0,Everyone,Action,"December 25, 2016",3.2,2.3 and up
Weapon stripping 3D,FAMILY,4.6,23971,24576.0,1000000,Free,0.0,Everyone,Simulation,"August 4, 2018",39.231,4.1 and up
Wallpapers New AK 47 Assault Rifle Guns Arms,PERSONALIZATION,4.193338315362443,0,16384.0,100,Free,0.0,Teen,Personalization,"March 10, 2018",1.0,4.1 and up
Weapon AK-74 Live Wallpaper,PERSONALIZATION,3.3,25,47104.0,1000,Free,0.0,Everyone,Personalization,"March 28, 2017",1.2,4.0.3 and up
Shoot M-16 vs AK-47 : realistic weapon simulator,FAMILY,3.0,2,33792.0,100,Free,0.0,Everyone,Simulation,"July 18, 2018",1.0,4.1 and up
Counter Terrorist Attack,GAME,3.9,145931,44032.0,10000000,Free,0.0,Teen,Action,"May 31, 2018",5.3.2,2.3 and up
RULES OF SURVIVAL,GAME,4.2,1343106,57344.0,10000000,Free,0.0,Teen,Action,"August 1, 2018",1.180271.184729,4.0 and up
Wallpapers AK 74M,PERSONALIZATION,4.193338315362443,0,11264.0,10,Free,0.0,Teen,Personalization,"April 13, 2018",1.0,4.1 and up
Weapons simulator AK-47,FAMILY,4.1,21,26624.0,5000,Free,0.0,Everyone,Simulation,"May 15, 2017",1,4.1 and up
Wallpapers AK 12,PERSONALIZATION,4.193338315362443,0,11264.0,10,Free,0.0,Teen,Personalization,"April 12, 2018",1.0,4.1 and up
GUN ZOMBIE,GAME,4.4,243121,38912.0,5000000,Free,0.0,Teen,Arcade,"October 17, 2014",5.3,2.3 and up
Gun Mod: Guns in Minecraft PE,FAMILY,3.6,33812,12288.0,5000000,Free,0.0,Teen,Entertainment,"July 30, 2018",2.5,4.1 and up
Kymco AK 550,AUTO_AND_VEHICLES,4.3,47,59392.0,1000,Free,0.0,Everyone,Auto & Vehicles,"November 11, 2016",1.0,2.3 and up
AK Math Coach,FAMILY,3.6,283,18432.0,50000,Free,0.0,Everyone,Education,"May 19, 2015",1.3,2.3.3 and up
Shoot Strike War Fire,GAME,4.1,82827,20480.0,10000000,Free,0.0,Teen,Arcade,"July 13, 2018",1.1.5,4.0 and up
Alabama Gameday Live,SPORTS,4.7,19,12288.0,1000,Free,0.0,Everyone,Sports,"May 18, 2018",2.0.1,4.2 and up
Alabama Road Trips,TRAVEL_AND_LOCAL,4.4,71,28672.0,10000,Free,0.0,Everyone,Travel & Local,"October 27, 2017",1.8.7,4.0 and up
Alabama DMV Permit Test - AL,FAMILY,4.3,218,29696.0,10000,Free,0.0,Everyone,Education,"February 15, 2018",6.0.3,4.4 and up
Official AL Fishing & Hunting,TRAVEL_AND_LOCAL,4.2,1291,40960.0,50000,Free,0.0,Everyone,Travel & Local,"October 18, 2017",5.29.77 Domain 427,4.4 and up
Al Quran (Tafsir & by Word),BOOKS_AND_REFERENCE,4.8,57400,14336.0,500000,Free,0.0,Everyone,Books & Reference,"July 30, 2018",1.6.5,4.0 and up
Al-Moazin Lite (Prayer Times),LIFESTYLE,4.6,284670,33115.87969653179,10000000,Free,0.0,Everyone,Lifestyle,"July 24, 2018",Varies with device,Varies with device
Al Quran Indonesia,BOOKS_AND_REFERENCE,4.8,445756,16384.0,10000000,Free,0.0,Everyone,Books & Reference,"May 15, 2018",2.6.22,4.0 and up
Al Quran Al karim,BOOKS_AND_REFERENCE,4.6,41608,50176.0,1000000,Free,0.0,Everyone,Books & Reference,"November 5, 2017",1.1.7,2.2 and up
Al Jazeera English,NEWS_AND_MAGAZINES,4.1,24456,33115.87969653179,1000000,Free,0.0,Everyone,News & Magazines,"July 24, 2018",Varies with device,Varies with device
Al-Muhaffiz,BOOKS_AND_REFERENCE,4.7,2319,27648.0,50000,Free,0.0,Everyone,Books & Reference,"April 22, 2018",10.10,4.1 and up
Al Quran : EAlim - Translations & MP3 Offline,BOOKS_AND_REFERENCE,4.5,96419,33115.87969653179,5000000,Free,0.0,Everyone,Books & Reference,"May 5, 2018",Varies with device,Varies with device
Al-Quran Al-Muallim,FAMILY,4.5,199,266.0,10000,Free,0.0,Everyone,Education,"September 11, 2013",1.0beta,2.2 and up
We're Working Out - Al Kavadlo,HEALTH_AND_FITNESS,4.3,979,33115.87969653179,50000,Free,0.0,Everyone,Health & Fitness,"December 24, 2017",Varies with device,Varies with device
Al-Quran 30 Juz free copies,BOOKS_AND_REFERENCE,4.5,12322,27648.0,500000,Free,0.0,Everyone,Books & Reference,"December 17, 2016",3.0,2.3 and up
Koran Read &MP3 30 Juz Offline,BOOKS_AND_REFERENCE,4.8,29551,68608.0,1000000,Free,0.0,Everyone,Books & Reference,"April 6, 2018",1.0.7,4.0.3 and up
Al Quran MP3 - Quran Reading®,FAMILY,4.7,47463,22528.0,1000000,Free,0.0,Everyone,Education,"April 24, 2018",4.4,4.0.3 and up
Al'Quran Bahasa Indonesia PRO,BOOKS_AND_REFERENCE,4.7,1340,11264.0,10000,Paid,4.49,Everyone,Books & Reference,"May 16, 2018",4.0.5,2.2 and up
Hafizi Quran 15 lines per page,BOOKS_AND_REFERENCE,4.7,55011,69632.0,1000000,Free,0.0,Everyone,Books & Reference,"November 2, 2017",1.1.3,4.1 and up
Al-Quran Ahmad Saud Offline,FAMILY,4.7,7116,40960.0,100000,Free,0.0,Everyone,Education,"August 9, 2016",1.0,2.3.3 and up
12 Step Meditations & Sober Prayers AA NA AL-ANON,LIFESTYLE,4.7,759,15360.0,50000,Free,0.0,Everyone 10+,Lifestyle,"January 22, 2018",1.4.5,4.1 and up
Quran for Android,BOOKS_AND_REFERENCE,4.7,497826,33115.87969653179,10000000,Free,0.0,Everyone,Books & Reference,"May 30, 2018",Varies with device,Varies with device
Al Quran Free - القرآن (Islam),BOOKS_AND_REFERENCE,4.7,1777,23552.0,50000,Free,0.0,Everyone,Books & Reference,"February 15, 2015",1.1,2.2 and up
"Muslim Pro - Prayer Times, Azan, Quran & Qibla",LIFESTYLE,4.7,1133393,33115.87969653179,10000000,Free,0.0,Everyone,Lifestyle,"July 3, 2018",Varies with device,Varies with device
Hisnul Al Muslim - Hisn Invocations & Adhkaar,BOOKS_AND_REFERENCE,4.6,3234,87040.0,100000,Free,0.0,Everyone,Books & Reference,"December 26, 2017",1.7.22,4.1 and up
Amazon for Tablets,SHOPPING,4.0,141584,22528.0,10000000,Free,0.0,Teen,Shopping,"July 31, 2018",16.14.0.850,4.4 and up
I am Rich!,FINANCE,3.8,93,22528.0,1000,Paid,399.99,Everyone,Finance,"December 11, 2017",1.0,4.1 and up
I am rich(premium),FINANCE,3.5,472,965.0,5000,Paid,399.99,Everyone,Finance,"May 1, 2017",3.4,4.4 and up
I Am Innocent,GAME,4.4,208501,57344.0,1000000,Free,0.0,Teen,Adventure,"July 23, 2018",2.8.307,4.0.3 and up
I am Bread,GAME,4.0,630,20480.0,10000,Paid,4.99,Everyone,Adventure,"October 26, 2016",1.6.1,4.4 and up
Where Am I At?,TRAVEL_AND_LOCAL,3.8,39,12288.0,10000,Free,0.0,Everyone,Travel & Local,"October 8, 2016",1.2,4.1 and up
Coast To Coast AM Insider,NEWS_AND_MAGAZINES,3.9,4581,21504.0,100000,Free,0.0,Everyone,News & Magazines,"January 4, 2018",5.0.108,4.4 and up
I AM RICH PRO PLUS,FINANCE,4.0,36,41984.0,1000,Paid,399.99,Everyone,Finance,"June 25, 2018",1.0.2,4.1 and up
Where Am I?,TOOLS,4.2,1313,33115.87969653179,100000,Free,0.0,Everyone,Tools,"July 28, 2014",Varies with device,Varies with device
I Am Wizard,FAMILY,4.2,1493,58368.0,100000,Free,0.0,Everyone,Strategy,"April 1, 2018",1.0.9,4.1 and up
What Am I? - Brain Teasers,GAME,4.2,4537,15360.0,100000,Free,0.0,Everyone,Trivia,"April 5, 2017",2.2,4.0.3 and up
DWWW 774 Ultimate AM Radio,NEWS_AND_MAGAZINES,4.7,327,31744.0,10000,Free,0.0,Everyone,News & Magazines,"June 26, 2018",4.0.9,4.1 and up
Anno: Build an Empire,FAMILY,3.5,33944,28672.0,1000000,Free,0.0,Everyone 10+,Strategy,"March 10, 2016",2.0.0,4.1 and up
Vikings: an Archer's Journey,GAME,4.5,10256,39936.0,1000000,Free,0.0,Everyone,Action,"December 11, 2017",2.1.0,4.3 and up
Final Fantasy XV: A New Empire,FAMILY,4.0,484858,33115.87969653179,10000000,Free,0.0,Everyone 10+,Strategy,"June 15, 2018",3.30.4.83,4.1 and up
Trell: An app for Explorers | Best Wanderlust App,LIFESTYLE,4.6,8004,34816.0,100000,Free,0.0,Teen,Lifestyle,"July 31, 2018",3.4.8,4.1 and up
Virtual Families 2,FAMILY,4.2,636228,33115.87969653179,10000000,Free,0.0,Everyone,Casual,"July 19, 2018",Varies with device,Varies with device
The Sims™ FreePlay,FAMILY,4.3,931503,31744.0,10000000,Free,0.0,Teen,Simulation,"July 16, 2018",5.39.1,4.0.3 and up
My Emma :),FAMILY,4.1,245839,77824.0,10000000,Free,0.0,Everyone,Casual,"April 3, 2017",2.7.0,4.1 and up
League of Gamers - Be an E-Sports Legend!,SPORTS,4.5,68072,40960.0,5000000,Free,0.0,Everyone,Sports,"July 26, 2018",1.1.7,4.1 and up
Draw a Stickman: EPIC Free,GAME,4.2,210317,47104.0,10000000,Free,0.0,Everyone 10+,Adventure,"April 10, 2015",1.4.3.104,2.3.3 and up
My Boo - Your Virtual Pet Game,FAMILY,4.4,899748,81920.0,10000000,Free,0.0,Everyone,Casual,"August 3, 2018",2.11,4.1 and up
Create apps fast with beautiful design and no code,BUSINESS,3.7,23729,24576.0,1000000,Free,0.0,Everyone,Business,"May 14, 2018",7.2,4.4 and up
THE KING OF FIGHTERS-A 2012(F),GAME,4.4,406511,21504.0,5000000,Free,0.0,Teen,Action,"October 21, 2016",1.0.5,4.0.3 and up
Text free - Free Text + Call,SOCIAL,4.3,315390,33115.87969653179,10000000,Free,0.0,Everyone,Social,"July 26, 2018",Varies with device,Varies with device
Fast like a Fox,GAME,4.3,104389,12288.0,5000000,Free,0.0,Everyone,Adventure,"April 17, 2018",1.4.0,4.2 and up
Google Photos,PHOTOGRAPHY,4.5,10847682,33115.87969653179,1000000000,Free,0.0,Everyone,Photography,"August 1, 2018",Varies with device,Varies with device
Scoompa Video - Slideshow Maker and Video Editor,PHOTOGRAPHY,4.5,559931,33115.87969653179,10000000,Free,0.0,Everyone,Photography,"May 10, 2018",Varies with device,Varies with device
Girls Craft: Exploration,FAMILY,3.8,130689,58368.0,5000000,Free,0.0,Everyone 10+,Simulation,"August 3, 2018",1.32,4.2 and up
The PCH App,LIFESTYLE,4.5,234971,82944.0,1000000,Free,0.0,Everyone,Lifestyle,"July 25, 2018",2.8.7.78579,4.4 and up
Legend - Animate Text in Video,SOCIAL,4.5,228737,33115.87969653179,10000000,Free,0.0,Everyone,Social,"July 12, 2016",Varies with device,Varies with device
AO/OTA Fracture Classification,MEDICAL,4.9,25,47104.0,5000,Free,0.0,Everyone,Medical,"April 17, 2018",1.0,5.0 and up
Ao Oni2,GAME,4.1,21223,49152.0,1000000,Free,0.0,Teen,Adventure,"April 20, 2018",1.6.6,4.1 and up
A. O. Smith,TOOLS,4.2,32,33792.0,10000,Free,0.0,Everyone,Tools,"May 21, 2018",3.0.22,4.0 and up
AO-EVENT,BUSINESS,4.193338315362443,0,43008.0,100,Free,0.0,Everyone,Business,"May 28, 2018",6.2.6,4.1 and up
Arena of Valor: 5v5 Arena Game,GAME,4.4,438911,101376.0,10000000,Free,0.0,Teen,Action,"June 28, 2018",1.23.1.2,4.0.3 and up
Virtual lover,FAMILY,4.6,45771,28672.0,1000000,Free,0.0,Mature 17+,Entertainment,"June 8, 2018",1.39,4.1 and up
Attack the Light,FAMILY,4.7,19209,21504.0,100000,Paid,2.99,Everyone,Role Playing;Action & Adventure,"February 23, 2016",1.1.4,4.0 and up
Princess Closet : Otome games free dating sim,FAMILY,4.5,29495,57344.0,1000000,Free,0.0,Teen,Simulation,"May 24, 2018",1.11.0,4.0.3 and up
Gravidez ao Vivo,MEDICAL,4.193338315362443,61,33115.87969653179,1000,Paid,2.99,Everyone,Medical,"March 11, 2014",1.5,2.2 and up
365Scores - Live Scores,SPORTS,4.6,666246,25600.0,10000000,Free,0.0,Everyone,Sports,"July 29, 2018",5.5.9,4.1 and up
PES 2018 PRO EVOLUTION SOCCER,SPORTS,4.4,1721943,26624.0,10000000,Free,0.0,Everyone,Sports,"June 27, 2018",2.3.2,5.0 and up
Mobile Legends: Bang Bang,GAME,4.4,8219586,101376.0,100000000,Free,0.0,Teen,Action,"July 24, 2018",1.2.97.3042,4.0.3 and up
Heroes of Order & Chaos,FAMILY,4.2,690148,25600.0,10000000,Free,0.0,Teen,Strategy,"October 27, 2017",Varies with device,Varies with device
Kill Shot Bravo: Sniper FPS,GAME,4.4,579519,101376.0,10000000,Free,0.0,Mature 17+,Action,"July 18, 2018",5.1,4.1 and up
Tennis Champion 3D - Online Sports Game,SPORTS,4.0,170973,44032.0,5000000,Free,0.0,Everyone,Sports,"June 6, 2018",2.1,4.1 and up
Carnivores: Dinosaur Hunter,GAME,4.2,62636,17408.0,1000000,Free,0.0,Teen,Action,"July 2, 2018",1.8.0,4.0.3 and up
High School Simulator 2017,FAMILY,4.2,123136,81920.0,5000000,Free,0.0,Mature 17+,Simulation,"June 25, 2018",1.0,4.0 and up
Hopeless Land: Fight for Survival,GAME,4.2,250197,45056.0,5000000,Free,0.0,Teen,Action,"July 12, 2018",1.0,4.1 and up
SofaScore Live Score,SPORTS,4.8,221722,33115.87969653179,10000000,Free,0.0,Everyone,Sports,"July 26, 2018",Varies with device,Varies with device
Virtual Cigarette Smoking (prank),FAMILY,3.7,29838,33115.87969653179,5000000,Free,0.0,Mature 17+,Entertainment,"June 28, 2018",2.2,Varies with device
Scanning body and undressing people,FAMILY,3.4,1012,12288.0,100000,Free,0.0,Teen,Entertainment,"February 24, 2018",2.0,3.0 and up
Ultimate Tennis,SPORTS,4.3,183004,102400.0,10000000,Free,0.0,Everyone,Sports,"July 19, 2018",2.29.3118,4.0.3 and up
Legion of Heroes,FAMILY,4.3,143087,70656.0,1000000,Free,0.0,Everyone 10+,Role Playing,"July 12, 2018",1.9.22,4.0 and up
Soccer Star 2018 Top Leagues · MLS Soccer Games,SPORTS,4.6,652940,92160.0,10000000,Free,0.0,Teen,Sports,"July 5, 2018",1.3.5,4.1 and up
Heroes Arena,GAME,4.2,336386,90112.0,10000000,Free,0.0,Everyone 10+,Action,"July 24, 2018",2.0.1,4.0.3 and up
virtual lover 3D,FAMILY,4.6,5195,65536.0,100000,Free,0.0,Mature 17+,Entertainment,"April 18, 2018",1.3,4.1 and up
Range Master: Sniper Academy,SPORTS,4.1,91935,39936.0,10000000,Free,0.0,Everyone,Sports,"April 26, 2018",2.1.3,4.1 and up
DINO HUNTER: DEADLY SHORES,GAME,4.4,1381624,55296.0,10000000,Free,0.0,Teen,Action,"March 14, 2017",3.1.1,3.0 and up
FC Barcelona Official App,SPORTS,4.6,92522,57344.0,5000000,Free,0.0,Everyone,Sports,"July 26, 2018",4.0.14,4.1 and up
Can Your Pet? : Returns - Teen,FAMILY,4.3,45370,14336.0,1000000,Free,0.0,Teen,Simulation,"August 2, 2018",2.59.8,2.3 and up
GUYZ - Gay Chat & Gay Dating,SOCIAL,4.4,41269,33115.87969653179,1000000,Free,0.0,Mature 17+,Social,"May 10, 2017",1.3.6.4,4.0.3 and up
Bubbu – My Virtual Pet,FAMILY,4.7,394842,76800.0,10000000,Free,0.0,Everyone,Casual;Pretend Play,"August 4, 2018",1.50,4.1 and up
3D Tennis,SPORTS,4.2,1008012,13312.0,50000000,Free,0.0,Everyone,Sports,"December 5, 2017",1.7.7,2.1 and up
Treasure Hunt Hidden Objects Adventure Game,FAMILY,4.3,1231,33115.87969653179,100000,Free,0.0,Everyone,Puzzle,"May 24, 2018",2.2,4.1 and up
Scanning under clothes (prank),FAMILY,3.7,1443,20480.0,100000,Free,0.0,Mature 17+,Entertainment,"January 18, 2018",3.0,2.3 and up
WGT Golf Game by Topgolf,SPORTS,4.3,148083,58368.0,10000000,Free,0.0,Everyone,Sports,"July 24, 2018",1.42.2,4.1 and up
3D Holograms Joke,FAMILY,2.9,31596,31744.0,5000000,Free,0.0,Teen,Simulation,"December 23, 2016",1.5,2.3 and up
Weaphones™ Gun Sim Free Vol 1,FAMILY,4.3,598975,39936.0,10000000,Free,0.0,Everyone,Simulation,"January 17, 2018",2.4.0,4.0 and up
Hidden Objects Treasure Hunt Adventure Games,FAMILY,4.3,275,29696.0,10000,Free,0.0,Everyone,Puzzle,"July 9, 2018",1.0.1,4.4 and up
AP ENPS Mobile,PRODUCTIVITY,4.1,22,545.0,5000,Free,0.0,Everyone,Productivity,"March 8, 2016",8.0.0130,4.4 and up
WiFi Access Point (hotspot),COMMUNICATION,3.9,684,61.0,100000,Free,0.0,Everyone,Communication,"May 14, 2015",1.1.2,2.3 and up
AP Mobile,FAMILY,4.6,117,13312.0,10000,Free,0.0,Everyone,Education,"November 21, 2017",1.03,6.0 and up
AP Mobile 104,BUSINESS,4.193338315362443,0,14336.0,100,Free,0.0,Everyone,Business,"December 13, 2017",1.2.2.0,4.0 and up
AP Installer,TOOLS,4.5,23,283.0,5000,Free,0.0,Everyone,Tools,"July 20, 2018",13,3.2 and up
UniFi,TOOLS,4.7,11018,25600.0,500000,Free,0.0,Everyone,Tools,"July 25, 2018",1.7.0,4.1 and up
AP Flashcards,FAMILY,3.7,88,41984.0,10000,Free,0.0,Everyone,Education,"August 30, 2015",1.3.14,3.1 and up
Reuters News,NEWS_AND_MAGAZINES,4.3,13166,25600.0,1000000,Free,0.0,Everyone 10+,News & Magazines,"June 6, 2018",3.4.4,4.1 and up
AP Themes for Kustom/KLWP,PERSONALIZATION,3.6,5,46080.0,500,Paid,1.49,Everyone,Personalization,"September 1, 2017",1.8.2,4.4 and up
iScore5 AP Psych,FAMILY,2.9,10,74752.0,100,Paid,4.99,Everyone,Educational,"April 25, 2017",2.0,4.0.3 and up
Glanceable Ap Watch Face,PERSONALIZATION,4.193338315362443,0,11264.0,5,Paid,0.99,Everyone,Personalization,"August 14, 2016",1.0.103,4.4 and up
meStudying: AP English Lit,FAMILY,5.0,1,655.0,10,Paid,4.99,Everyone,Education,"August 31, 2013",1.3,2.0.1 and up
AEE AP,PHOTOGRAPHY,4.193338315362443,4,17408.0,1000,Free,0.0,Everyone,Photography,"February 7, 2018",1.01,2.2 and up
AP Art History Flashcards,FAMILY,5.0,1,98304.0,10,Paid,29.99,Mature 17+,Education,"January 19, 2016",3.30,4.0 and up
True Skate,SPORTS,4.4,129409,74752.0,1000000,Paid,1.99,Everyone,Sports,"August 4, 2018",1.5.1,4.0.3 and up
AdventureQuest 3D MMO,FAMILY,4.3,22667,35840.0,1000000,Free,0.0,Teen,Role Playing,"July 26, 2018",1.10.1,4.4 and up
AdventureQuest Dragons,FAMILY,3.9,10114,49152.0,100000,Free,0.0,Everyone,Casual,"June 13, 2018",1.0.63,4.0 and up
AQ: First Contact,FAMILY,4.193338315362443,0,33115.87969653179,50000,Free,0.0,Everyone,Strategy,"July 26, 2018",Varies with device,Varies with device
Battle Gems (AdventureQuest),FAMILY,4.4,48427,33115.87969653179,500000,Free,0.0,Everyone 10+,Puzzle,"March 31, 2018",Varies with device,Varies with device
Undead Assault,GAME,4.3,4704,37888.0,100000,Free,0.0,Everyone 10+,Arcade,"November 4, 2015",1.4.6,2.3 and up
AQ Service,BUSINESS,4.193338315362443,4,17408.0,10,Free,0.0,Everyone,Business,"August 28, 2017",1.0,4.4 and up
AQ wisdom +,TOOLS,4.193338315362443,0,35840.0,100,Free,0.0,Everyone,Tools,"March 15, 2018",1.0.0,4.0.3 and up
AQ Math Facts,FAMILY,4.193338315362443,1,16384.0,1,Paid,2.99,Everyone,Educational,"May 17, 2017",1.0.3,4.0 and up
Adventure Quest World Mobile Quiz,FAMILY,4.6,28,26624.0,500,Free,0.0,Everyone,Puzzle,"January 16, 2018",3.1.6z,4.0.3 and up
AQ Aspergers Test,MEDICAL,3.9,265,714.0,10000,Free,0.0,Everyone,Medical,"October 14, 2015",1.4.0,2.3.3 and up
Guess the Class 🔥 AQW,GAME,4.7,57,12288.0,1000,Free,0.0,Everyone,Word,"November 1, 2017",1.0.0,4.1 and up
Puffin Web Browser,COMMUNICATION,4.3,541661,33115.87969653179,10000000,Free,0.0,Everyone,Communication,"July 9, 2018",7.5.3.20547,4.1 and up
AQ Ria Retail,FAMILY,5.0,4,53248.0,50,Free,0.0,Everyone,Education,"April 3, 2018",1.1,4.1 and up
Accounting Quiz (AQ) Malaysia,FAMILY,5.0,25,33115.87969653179,1000,Free,0.0,Everyone,Education,"January 29, 2018",Varies with device,4.0 and up
Wowkwis aq Ka'qaquj,FAMILY,5.0,1,50176.0,10,Free,0.0,Everyone,Education;Education,"February 16, 2018",1.0,4.0.3 and up
AQ Coach,SPORTS,4.193338315362443,0,28672.0,5,Free,0.0,Everyone,Sports,"May 25, 2018",1.1.0,4.4 and up
AQ Dentals,HEALTH_AND_FITNESS,4.193338315362443,0,12288.0,10,Free,0.0,Everyone,Health & Fitness,"December 22, 2017",1.0.1,4.1 and up
AccuWeather: Daily Forecast & Live Weather Reports,WEATHER,4.4,2052407,33115.87969653179,50000000,Free,0.0,Everyone,Weather,"August 2, 2018",Varies with device,Varies with device
中国語 AQリスニング,FAMILY,4.193338315362443,21,17408.0,5000,Free,0.0,Everyone,Education,"June 22, 2016",2.4.0,4.0 and up
ClanHQ,COMMUNICATION,2.7,560,37888.0,10000,Free,0.0,Everyone,Communication,"July 25, 2018",1.0.21,4.4 and up
Moovit: Bus Time & Train Time Live Info,MAPS_AND_NAVIGATION,4.4,616742,33115.87969653179,10000000,Free,0.0,Everyone,Maps & Navigation,"August 5, 2018",Varies with device,Varies with device
Iron Blade,GAME,4.4,161637,83968.0,10000000,Free,0.0,Mature 17+,Action,"July 18, 2018",1.7.0m,4.0.3 and up
QR Droid,PRODUCTIVITY,4.1,349151,33115.87969653179,50000000,Free,0.0,Everyone,Productivity,"August 1, 2018",Varies with device,Varies with device
QR BARCODE SCANNER,TOOLS,3.8,169369,33115.87969653179,10000000,Free,0.0,Everyone,Tools,"September 5, 2016",Varies with device,Varies with device
Dungeon Boss – Strategy RPG,FAMILY,4.4,218881,37888.0,5000000,Free,0.0,Everyone 10+,Role Playing,"March 28, 2018",0.5.10011,4.0.3 and up
Questland: Turn Based RPG,FAMILY,4.6,31134,49152.0,1000000,Free,0.0,Everyone 10+,Role Playing,"August 2, 2018",1.10.6,4.1 and up
Order & Chaos 2: 3D MMO RPG,FAMILY,4.1,242722,55296.0,10000000,Free,0.0,Teen,Role Playing,"July 9, 2018",3.1.2b,4.0.3 and up
Dungeon Quest,FAMILY,4.5,244039,47104.0,5000000,Free,0.0,Everyone 10+,Role Playing,"June 4, 2018",3.0.5.2,4.0 and up
Dungeon Hunter 5 – Action RPG,FAMILY,4.2,720685,52224.0,10000000,Free,0.0,Teen,Role Playing,"June 21, 2018",3.6.1a,4.0.3 and up
"Grow Stone Online : 2d pixel RPG, MMORPG game",FAMILY,4.7,84389,49152.0,1000000,Free,0.0,Everyone,Role Playing,"August 5, 2018",1.375,4.0.3 and up
Evil Apples: A Dirty Card Game,GAME,4.3,137696,56320.0,5000000,Free,0.0,Mature 17+,Word,"July 19, 2018",2.3.3,4.2 and up
Megatramp - a Story of Success!,FAMILY,4.3,322976,33115.87969653179,5000000,Free,0.0,Teen,Simulation,"June 13, 2018",Varies with device,4.2 and up
Knightfall™ AR,FAMILY,4.2,254,25600.0,10000,Free,0.0,Teen,Strategy,"March 17, 2018",1.0,7.0 and up
Ghost Snap AR Horror Survival,GAME,3.8,898,33792.0,100000,Free,0.0,Teen,Adventure,"December 21, 2016",1.2.3.1,2.3 and up
The Walking Dead: Our World,GAME,4.0,22435,102400.0,1000000,Free,0.0,Teen,Action,"August 1, 2018",1.1.0.3,5.0 and up
Jurassic World™ Alive,FAMILY,4.3,308944,71680.0,5000000,Free,0.0,Everyone 10+,Simulation,"August 2, 2018",1.3.15,4.4 and up
Snaappy – 3D fun AR core communication platform,SOCIAL,4.6,16801,33115.87969653179,1000000,Free,0.0,Everyone,Social,"July 16, 2018",1.5.341,4.0.3 and up
Ingress,GAME,4.3,391325,44032.0,10000000,Free,0.0,Everyone,Adventure,"June 20, 2018",1.131.2,4.0 and up
My Tamagotchi Forever,FAMILY,4.3,28735,93184.0,1000000,Free,0.0,Everyone,Casual,"August 1, 2018",1.12.0.1654,4.2 and up
"Egg, Inc.",FAMILY,4.7,580160,29696.0,5000000,Free,0.0,Everyone,Simulation,"June 13, 2018",1.7.5,4.0.3 and up
Houzz Interior Design Ideas,HOUSE_AND_HOME,4.6,353813,33115.87969653179,10000000,Free,0.0,Everyone,House & Home,"August 1, 2018",Varies with device,Varies with device
Flat Pack,GAME,4.4,862,45056.0,100000,Free,0.0,Everyone 10+,Action,"March 16, 2018",1.0.4,7.0 and up
Crayola Color Blaster,GAME,3.8,17,30720.0,1000,Free,0.0,Everyone,Arcade,"March 13, 2018",1.5,7.0 and up
Guns of Boom - Online Shooter,GAME,4.6,1226514,101376.0,10000000,Free,0.0,Teen,Action,"July 20, 2018",4.4.4,4.1 and up
Guns Royale - Multiplayer Blocky Battle Royale,GAME,4.6,19070,92160.0,100000,Free,0.0,Everyone 10+,Action,"August 4, 2018",1.0,Varies with device
Build.com - Shop Home Improvement & Expert Advice,HOUSE_AND_HOME,4.5,118,73728.0,50000,Free,0.0,Everyone,House & Home,"July 10, 2018",3.7.1,5.0 and up
Wayfair - Shop All Things Home,SHOPPING,4.5,20247,48128.0,5000000,Free,0.0,Everyone,Shopping,"August 3, 2018",4.70.30,4.1 and up
NYTimes - Latest News,NEWS_AND_MAGAZINES,3.9,63640,23552.0,10000000,Free,0.0,Everyone 10+,News & Magazines,"August 1, 2018",6.19.5,4.4 and up
"Overstock – Home Decor, Furniture Shopping",SHOPPING,4.4,25717,33115.87969653179,1000000,Free,0.0,Teen,Shopping,"July 31, 2018",Varies with device,Varies with device
